Country,Player,Pos,Age,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt
Switzerland,Ardon Jashari,MF,23.8734,0.0,0,1.0,0.0,0.0,45.0,0.0,0.0,,0,0
Switzerland,Miro Muheim,"DF,MF",28.2245,0.0,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Remo Freuler,MF,34.1643,2.7,0,,,,,,,,0,0
Switzerland,Manuel Akanji,DF,30.9035,2.7,0,,,,,,,,0,0
Switzerland,Nico Elvedi,DF,29.7036,2.6,0,,,,,,,,0,0
Switzerland,Dan Ndoye,"MF,FW",25.6352,2.4,3,,,,,,,,0,0
Switzerland,Breel Embolo,FW,29.3285,2.2,2,,,,,,,,1,1
Switzerland,Michel Aebischer,MF,29.4353,2.0,0,,,,,,,,0,0
Switzerland,Granit Xhaka,MF,33.7118,2.0,1,,,,,,,,1,1
Switzerland,Ruben Vargas,"FW,MF",27.8569,1.5,0,,,,,,,,0,0
Switzerland,Johan Manzambi,"MF,FW",20.6653,2.3,0,,,,,,,,0,0
Switzerland,Silvan Widmer,DF,33.2765,2.1,0,,,,,,,,0,0
Switzerland,Gregor Kobel,GK,28.5202,2.0,0,,,,,,,,0,0
Switzerland,Fabian Rieder,MF,24.3231,2.0,0,,,,,,,,0,0
Switzerland,Ricardo Rodríguez,DF,33.8022,1.8,0,,,,,,,,0,0
Switzerland,Denis Zakaria,DF,29.564,1.7,0,,,,,,,,0,0
Switzerland,Yvon Mvogo,GK,32.0219,1.5,0,,,,,,,,0,0
Switzerland,Ardon Jashari,MF,23.8734,1.7,0,,,,,,,,0,0
Switzerland,Zeki Amdouni,FW,25.5257,1.3,0,,,,,,,,0,0
Switzerland,Djibril Sow,MF,29.3504,1.3,0,,,,,,,,0,0
Switzerland,Miro Muheim,"DF,MF",28.2245,1.3,0,,,,,,,,0,0
Switzerland,Eray Cömert,DF,28.3559,1.1,0,,,,,,,,0,0
Switzerland,Aurèle Amenda,DF,22.8706,1.0,0,,,,,,,,0,0
Switzerland,Luca Jaquez,DF,23.0329,1.0,0,,,,,,,,0,0
Switzerland,Alvyn Sanches,"FW,MF",23.334,0.8,0,,,,,,,,0,0
Switzerland,Vincent Sierro,MF,30.6817,0.6,0,,,,,,,,0,0
Switzerland,Christian Fassnacht,"FW,MF",32.5886,0.6,1,,,,,,,,0,0
Switzerland,Joel Monteiro,"FW,MF",26.8569,0.6,1,,,,,,,,0,0
Switzerland,Marvin Keller,GK,23.9473,0.5,0,,,,,,,,0,0
Switzerland,Cedric Itten,"FW,MF",29.4627,0.4,0,,,,,,,,0,0
Switzerland,Noah Okafor,"FW,MF",26.0575,0.1,0,,,,,,,,0,0
Switzerland,Manuel Akanji,DF,30.0,6.0,1,2.0,1.0,50.0,0.33,0.17,0.5,1.0,0,0
Switzerland,Nico Elvedi,DF,29.0,6.0,1,3.0,2.0,66.7,0.5,0.33,0.33,0.5,0,0
Switzerland,Gregor Kobel,GK,28.0,6.0,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Granit Xhaka,MF,33.0,5.8,2,9.0,5.0,55.6,1.54,0.86,0.0,0.0,2,2
Switzerland,Breel Embolo,FW,28.0,5.4,4,13.0,9.0,69.2,2.42,1.68,0.31,0.44,0,0
Switzerland,Silvan Widmer,DF,32.0,5.0,1,6.0,2.0,33.3,1.2,0.4,0.17,0.5,0,0
Switzerland,Ricardo Rodríguez,DF,33.0,4.8,0,1.0,0.0,0.0,0.21,0.0,0.0,,0,0
Switzerland,Ruben Vargas,"FW,MF",27.0,4.8,1,5.0,2.0,40.0,1.04,0.42,0.2,0.5,0,0
Switzerland,Dan Ndoye,"FW,MF",25.0,4.9,2,9.0,5.0,55.6,1.83,1.02,0.22,0.4,0,0
Switzerland,Remo Freuler,MF,33.0,4.0,0,3.0,0.0,0.0,0.75,0.0,0.0,,0,0
Switzerland,Fabian Rieder,MF,23.0,3.5,0,1.0,1.0,100.0,0.29,0.29,0.0,0.0,0,0
Switzerland,Michel Aebischer,MF,29.0,2.7,0,2.0,1.0,50.0,0.75,0.37,0.0,0.0,0,0
Switzerland,Djibril Sow,MF,28.0,2.2,0,1.0,0.0,0.0,0.45,0.0,0.0,,0,0
Switzerland,Johan Manzambi,FW,20.0,2.1,2,7.0,3.0,42.9,3.28,1.41,0.29,0.67,0,0
Switzerland,Miro Muheim,"DF,MF",27.0,1.0,0,2.0,1.0,50.0,1.91,0.96,0.0,0.0,0,0
Switzerland,Isaac Schmidt,"DF,MF",26.0,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Denis Zakaria,"DF,MF",29.0,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Andi Zeqiri,FW,26.0,0.3,0,1.0,0.0,0.0,3.91,0.0,0.0,,0,0
Switzerland,Luca Jaquez,DF,22.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Simon Sohm,MF,24.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Adrian Bajrami,DF,23.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Christian Fassnacht,"FW,MF",32.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Cedric Itten,"FW,MF",29.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Manuel Akanji,DF,30.9035,9.7,1,3.0,2.0,66.7,0.43,0.29,0.33,0.5,0,0
Switzerland,Nico Elvedi,DF,29.7036,9.6,1,5.0,2.0,40.0,0.71,0.29,0.2,0.5,0,0
Switzerland,Gregor Kobel,GK,28.5202,9.0,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Granit Xhaka,MF,33.7118,8.9,3,11.0,5.0,45.5,1.61,0.73,0.0,0.0,3,3
Switzerland,Breel Embolo,FW,29.3285,8.5,7,17.0,10.0,58.8,2.67,1.57,0.24,0.4,2,2
Switzerland,Dan Ndoye,MF,25.6352,8.0,5,15.0,7.0,46.7,2.66,1.24,0.13,0.29,0,0
Switzerland,Remo Freuler,MF,34.1643,7.7,0,3.0,0.0,0.0,0.6,0.0,0.0,,0,0
Switzerland,Ricardo Rodríguez,DF,33.8022,7.5,0,1.0,0.0,0.0,0.17,0.0,0.0,,0,0
Switzerland,Ruben Vargas,MF,27.8569,7.2,1,8.0,3.0,37.5,1.41,0.53,0.13,0.33,0,0
Switzerland,Silvan Widmer,"DF,MF",33.2765,7.1,1,6.0,2.0,33.3,1.2,0.4,0.17,0.5,0,0
Switzerland,Fabian Rieder,"FW,MF",24.3231,5.7,0,2.0,1.0,50.0,0.53,0.27,0.0,0.0,0,0
Switzerland,Michel Aebischer,MF,29.4353,5.4,0,3.0,2.0,66.7,0.89,0.59,0.0,0.0,0,0
Switzerland,Johan Manzambi,MF,20.6653,4.7,2,9.0,3.0,33.3,3.73,1.24,0.22,0.67,0,0
Switzerland,Djibril Sow,MF,29.3504,3.6,0,1.0,0.0,0.0,0.45,0.0,0.0,,0,0
Switzerland,Denis Zakaria,DF,29.564,3.0,0,2.0,1.0,50.0,1.51,0.76,0.0,0.0,0,0
Switzerland,Miro Muheim,"DF,MF",28.2245,2.3,0,2.0,1.0,50.0,1.87,0.94,0.0,0.0,0,0
Switzerland,Ardon Jashari,MF,23.8734,1.7,0,1.0,0.0,0.0,45.0,0.0,0.0,,0,0
Switzerland,Yvon Mvogo,GK,32.0219,1.5,0,,,,,,,,0,0
Switzerland,Zeki Amdouni,"FW,MF",25.5257,1.4,0,1.0,0.0,0.0,7.5,0.0,0.0,,0,0
Switzerland,Luca Jaquez,DF,23.0329,1.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Eray Cömert,DF,28.3559,1.1,0,,,,,,,,0,0
Switzerland,Aurèle Amenda,DF,22.8706,1.0,0,,,,,,,,0,0
Switzerland,Alvyn Sanches,"FW,MF",23.334,0.8,0,,,,,,,,0,0
Switzerland,Christian Fassnacht,"FW,MF",32.5886,0.7,1,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Vincent Sierro,MF,30.6817,0.6,0,,,,,,,,0,0
Switzerland,Joel Monteiro,"FW,MF",26.8569,0.6,1,,,,,,,,0,0
Switzerland,Cedric Itten,"FW,MF",29.4627,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Marvin Keller,GK,23.9473,0.5,0,,,,,,,,0,0
Switzerland,Isaac Schmidt,"DF,MF",26.5175,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Andi Zeqiri,FW,26.9774,0.3,0,1.0,0.0,0.0,3.91,0.0,0.0,,0,0
Switzerland,Simon Sohm,MF,25.1752,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Adrian Bajrami,DF,24.1916,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Switzerland,Noah Okafor,"FW,MF",26.0575,0.1,0,,,,,,,,0,0
Tunisia,Montassar Talbi,DF,27.0,10.0,0,,,,,,,,0,0
Tunisia,Ali Abdi,DF,32.0,8.0,1,,,,,,,,1,1
Tunisia,Aïssa Laïdouni,MF,29.0,5.5,0,,,,,,,,0,0
Tunisia,Aymen Dahmen,GK,29.0,6.0,0,,,,,,,,0,0
Tunisia,Ellyes Skhiri,MF,30.0,5.5,0,,,,,,,,0,0
Tunisia,Naïm Sliti,"MF,FW",33.0,5.2,0,,,,,,,,0,0
Tunisia,Elias Achouri,"MF,FW",26.0,5.0,1,,,,,,,,1,1
Tunisia,Dylan Bronn,DF,30.0,5.0,0,,,,,,,,0,0
Tunisia,Yassine Meriah,DF,32.0,5.0,1,,,,,,,,0,0
Tunisia,Hannibal Mejbri,MF,23.0,4.8,1,,,,,,,,0,0
Tunisia,Hazem Mastouri,FW,28.0,4.4,2,,,,,,,,0,0
Tunisia,Elias Saad,"MF,FW",26.0,3.2,3,,,,,,,,0,0
Tunisia,Bechir Ben Said,GK,33.0,4.0,0,,,,,,,,0,0
Tunisia,Yan Valery,DF,26.0,4.0,0,,,,,,,,0,0
Tunisia,Ferjani Sassi,MF,33.0,3.9,2,,,,,,,,0,0
Tunisia,Hamza Rafia,"MF,FW",26.0,2.6,1,,,,,,,,0,0
Tunisia,Mortadha Ben Ouanes,DF,31.0,2.4,0,,,,,,,,0,0
Tunisia,Mohamed Ali Ben Romdhane,MF,26.0,2.3,4,,,,,,,,2,2
Tunisia,Haythem Jouini,FW,32.0,2.2,0,,,,,,,,0,0
Tunisia,Mahmoud Ghorbel,DF,22.0,2.0,0,,,,,,,,0,0
Tunisia,Wajdi Kechrida,DF,30.0,2.0,0,,,,,,,,0,0
Tunisia,Hamza Mathlouthi,DF,33.0,2.0,0,,,,,,,,0,0
Tunisia,Youssef Msakni,FW,35.0,2.0,2,,,,,,,,1,1
Tunisia,Anis Ben Slimane,MF,24.0,1.5,0,,,,,,,,0,0
Tunisia,Sayfallah Ltaief,MF,25.0,2.7,0,,,,,,,,0,0
Tunisia,Ismaël Gharbi,MF,21.0,2.0,1,,,,,,,,0,0
Tunisia,Firas Chaouat,FW,29.0,1.3,1,,,,,,,,0,0
Tunisia,Nader Ghandri,MF,30.0,1.1,0,,,,,,,,0,0
Tunisia,Taha Yassine Khenissi,FW,34.0,1.0,0,,,,,,,,0,0
Tunisia,Hadj Mahmoud,MF,25.0,0.7,0,,,,,,,,0,0
Tunisia,Amor Layouni,MF,33.0,0.6,0,,,,,,,,0,0
Tunisia,Sebastian Tounekti,MF,23.0,0.5,0,,,,,,,,0,0
Tunisia,Ghaylène Chaalali,MF,31.0,0.5,0,,,,,,,,0,0
Tunisia,Firas Ben Arbi,MF,29.0,0.5,1,,,,,,,,0,0
Tunisia,Seifeddine Jaziri,FW,32.0,0.3,1,,,,,,,,0,0
Tunisia,Houssem Tka,MF,25.0,0.2,0,,,,,,,,0,0
Tunisia,Moutaz Neffati,DF,21.0,0.1,0,,,,,,,,0,0
Tunisia,Anas Haj Mohamed,FW,20.0,0.1,0,,,,,,,,0,0
Tunisia,Amine Cherni,"DF,MF",24.0,0.0,0,,,,,,,,0,0
Tunisia,Wajdi Sahli,MF,28.0,0.0,0,,,,,,,,0,0
Tunisia,Hamza Jelassi,DF,34.0,0.0,0,,,,,,,,0,0
Tunisia,Ellyes Skhiri,MF,31.0958,4.0,0,,,,,,,,0,0
Tunisia,Mouhib Chamakh,GK,24.8022,3.0,0,,,,,,,,0,0
Tunisia,Omar Rekik,DF,24.4819,3.0,0,,,,,,,,0,0
Tunisia,Ismaël Gharbi,MF,22.178,2.5,0,,,,,,,,0,0
Tunisia,Rani Khedira,MF,32.3778,2.5,0,,,,,,,,0,0
Tunisia,Mohamed Amine Ben Hamida,DF,30.4956,2.1,0,,,,,,,,0,0
Tunisia,Montassar Talbi,DF,28.052,2.0,0,,,,,,,,0,0
Tunisia,Khalil Ayari,"MF,FW",21.3614,2.0,0,,,,,,,,0,0
Tunisia,Anis Ben Slimane,MF,25.2464,2.0,0,,,,,,,,0,0
Tunisia,Adem Arous,DF,21.909,1.9,0,,,,,,,,0,0
Tunisia,Ali Abdi,DF,32.4819,1.6,0,,,,,,,,0,0
Tunisia,Sebastian Tounekti,MF,23.9199,2.1,1,,,,,,,,0,0
Tunisia,Hadj Mahmoud,MF,26.1396,1.7,0,,,,,,,,0,0
Tunisia,Rayan Elloumi,FW,18.7392,1.5,0,,,,,,,,0,0
Tunisia,Mortadha Ben Ouanes,DF,31.95,1.3,0,,,,,,,,0,0
Tunisia,Firas Chaouat,FW,30.1013,1.2,0,,,,,,,,0,0
Tunisia,Sabri Ben Hassen,GK,30.0027,1.0,0,,,,,,,,0,0
Tunisia,Yan Valery,DF,27.3066,1.0,0,,,,,,,,0,0
Tunisia,Moutaz Neffati,DF,21.7748,1.0,0,,,,,,,,0,0
Tunisia,Alaa Ghram,DF,24.8898,0.9,0,,,,,,,,0,0
Tunisia,Hannibal Mejbri,MF,23.3943,0.9,0,,,,,,,,0,0
Tunisia,Sayfallah Ltaief,MF,26.1451,0.8,0,,,,,,,,0,0
Tunisia,Hazem Mastouri,FW,28.9884,0.8,0,,,,,,,,0,0
Tunisia,Elias Saad,MF,26.4627,0.8,0,,,,,,,,0,0
Tunisia,Elias Achouri,FW,27.3395,0.7,0,,,,,,,,0,0
Tunisia,Louey Ben Farhat,FW,19.9035,0.7,0,,,,,,,,0,0
Tunisia,Ghaith Zaalouni,DF,24.1068,0.7,0,,,,,,,,0,0
Tunisia,Montassar Talbi,DF,28.052,12.0,0,,,,,,,,0,0
Tunisia,Ali Abdi,DF,32.4819,9.6,1,,,,,,,,1,1
Tunisia,Ellyes Skhiri,MF,31.0958,9.5,0,,,,,,,,0,0
Tunisia,Aymen Dahmen,GK,29.3751,6.0,0,,,,,,,,0,0
Tunisia,Elias Achouri,"MF,FW",27.3395,5.7,1,,,,,,,,1,1
Tunisia,Hannibal Mejbri,MF,23.3943,5.6,1,,,,,,,,0,0
Tunisia,Aïssa Laïdouni,MF,29.501,5.5,0,,,,,,,,0,0
Tunisia,Hazem Mastouri,FW,28.9884,5.2,2,,,,,,,,0,0
Tunisia,Naïm Sliti,"MF,FW",33.8816,5.2,0,,,,,,,,0,0
Tunisia,Dylan Bronn,DF,30.9856,5.0,0,,,,,,,,0,0
Tunisia,Yassine Meriah,DF,32.95,5.0,1,,,,,,,,0,0
Tunisia,Yan Valery,DF,27.3066,5.0,0,,,,,,,,0,0
Tunisia,Ismaël Gharbi,MF,22.178,4.5,1,,,,,,,,0,0
Tunisia,Elias Saad,"MF,FW",26.4627,4.0,3,,,,,,,,0,0
Tunisia,Bechir Ben Said,GK,33.5394,4.0,0,,,,,,,,0,0
Tunisia,Ferjani Sassi,MF,34.2409,3.9,2,,,,,,,,0,0
Tunisia,Mortadha Ben Ouanes,DF,31.95,3.7,0,,,,,,,,0,0
Tunisia,Sayfallah Ltaief,MF,26.1451,3.5,0,,,,,,,,0,0
Tunisia,Anis Ben Slimane,MF,25.2464,3.4,0,,,,,,,,0,0
Tunisia,Mouhib Chamakh,GK,24.8022,3.0,0,,,,,,,,0,0
Tunisia,Omar Rekik,DF,24.4819,3.0,0,,,,,,,,0,0
Tunisia,Sebastian Tounekti,MF,23.9199,2.7,1,,,,,,,,0,0
Tunisia,Hamza Rafia,"MF,FW",27.1999,2.6,1,,,,,,,,0,0
Tunisia,Firas Chaouat,FW,30.1013,2.6,1,,,,,,,,0,0
Tunisia,Rani Khedira,MF,32.3778,2.5,0,,,,,,,,0,0
Tunisia,Hadj Mahmoud,MF,26.1396,2.4,0,,,,,,,,0,0
Tunisia,Mohamed Ali Ben Romdhane,MF,26.7693,2.3,4,,,,,,,,2,2
Tunisia,Haythem Jouini,FW,33.104,2.2,0,,,,,,,,0,0
Tunisia,Mohamed Amine Ben Hamida,DF,30.4956,2.1,0,,,,,,,,0,0
Tunisia,Wajdi Kechrida,DF,30.6051,2.0,0,,,,,,,,0,0
Tunisia,Hamza Mathlouthi,DF,33.8871,2.0,0,,,,,,,,0,0
Tunisia,Mahmoud Ghorbel,DF,22.4517,2.0,0,,,,,,,,0,0
Tunisia,Youssef Msakni,FW,35.627,2.0,2,,,,,,,,1,1
Tunisia,Khalil Ayari,"MF,FW",21.3614,2.0,0,,,,,,,,0,0
Tunisia,Adem Arous,DF,21.909,1.9,0,,,,,,,,0,0
Tunisia,Rayan Elloumi,FW,18.7392,1.5,0,,,,,,,,0,0
Tunisia,Nader Ghandri,MF,31.3176,1.1,0,,,,,,,,0,0
Tunisia,Moutaz Neffati,DF,21.7748,1.1,0,,,,,,,,0,0
Tunisia,Sabri Ben Hassen,GK,30.0027,1.0,0,,,,,,,,0,0
Tunisia,Taha Yassine Khenissi,FW,34.4353,1.0,0,,,,,,,,0,0
Tunisia,Alaa Ghram,DF,24.8898,0.9,0,,,,,,,,0,0
Tunisia,Louey Ben Farhat,FW,19.9035,0.7,0,,,,,,,,0,0
Tunisia,Ghaith Zaalouni,DF,24.1068,0.7,0,,,,,,,,0,0
Tunisia,Amor Layouni,MF,33.6954,0.6,0,,,,,,,,0,0
Tunisia,Ghaylène Chaalali,MF,32.2902,0.5,0,,,,,,,,0,0
Tunisia,Firas Ben Arbi,MF,30.0493,0.5,1,,,,,,,,0,0
Tunisia,Seifeddine Jaziri,FW,33.334,0.3,1,,,,,,,,0,0
Tunisia,Houssem Tka,MF,25.8268,0.2,0,,,,,,,,0,0
Tunisia,Anas Haj Mohamed,FW,21.219,0.1,0,,,,,,,,0,0
Tunisia,Wajdi Sahli,MF,29.1588,0.0,0,,,,,,,,0,0
Tunisia,Amine Cherni,"DF,MF",24.9363,0.0,0,,,,,,,,0,0
Tunisia,Hamza Jelassi,DF,34.7064,0.0,0,,,,,,,,0,0
Türkiye,Abdülkerim Bardakcı,DF,31.7666,1.0,0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0,0
Türkiye,Uğurcan Çakır,GK,30.1916,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Hakan Çalhanoğlu,MF,32.345,1.0,0,5.0,2.0,40.0,5.0,2.0,0.0,0.0,0,0
Türkiye,Merih Demiral,DF,28.2765,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0
Türkiye,Arda Güler,MF,21.2984,1.0,0,8.0,3.0,37.5,8.0,3.0,0.0,0.0,0,0
Türkiye,Ferdi Kadioglu,DF,26.6845,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,,0,0
Türkiye,Kerem Aktürkoğlu,FW,27.6461,0.9,0,3.0,1.0,33.3,3.21,1.07,0.0,0.0,0,0
Türkiye,Zeki Çelik,DF,29.3203,0.9,0,1.0,1.0,100.0,1.13,1.13,0.0,0.0,0,0
Türkiye,İsmail Yüksek,MF,27.3806,0.9,0,3.0,0.0,0.0,3.38,0.0,0.0,,0,0
Türkiye,Orkun Kökçü,MF,25.4572,0.7,0,1.0,0.0,0.0,1.48,0.0,0.0,,0,0
Türkiye,Barış Alper Yılmaz,MF,26.0602,0.5,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Kenan Yıldız,"FW,MF",21.1123,0.5,0,6.0,0.0,0.0,12.0,0.0,0.0,,0,0
Türkiye,Yunus Akgün,MF,25.9363,0.3,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Mert Müldür,DF,27.1971,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Salih Özcan,MF,28.4216,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Deniz Gül,FW,21.95,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Ozan Kabak,DF,26.2218,1.5,0,,,,,,,,0,0
Türkiye,Deniz Gül,FW,21.95,1.4,1,,,,,,,,0,0
Türkiye,Orkun Kökçü,MF,25.4572,1.3,1,,,,,,,,0,0
Türkiye,Eren Elmalı,DF,25.9363,1.2,0,,,,,,,,0,0
Türkiye,Zeki Çelik,DF,29.3203,1.4,0,,,,,,,,0,0
Türkiye,Barış Alper Yılmaz,MF,26.0602,1.3,2,,,,,,,,0,0
Türkiye,Mert Müldür,DF,27.1971,1.3,0,,,,,,,,0,0
Türkiye,Can Uzun,MF,20.5886,1.0,1,,,,,,,,0,0
Türkiye,Yunus Akgün,MF,25.9363,1.0,1,,,,,,,,0,0
Türkiye,Uğurcan Çakır,GK,30.1916,1.0,0,,,,,,,,0,0
Türkiye,Salih Özcan,MF,28.4216,1.0,0,,,,,,,,0,0
Türkiye,İrfan Can Kahveci,MF,30.9144,1.0,0,,,,,,,,0,0
Türkiye,Arda Güler,MF,21.2984,1.0,0,,,,,,,,0,0
Türkiye,Oğuz Aydın,MF,25.6297,0.8,0,,,,,,,,0,0
Türkiye,Altay Bayındır,GK,28.167,0.7,0,,,,,,,,0,0
Türkiye,Çağlar Söyüncü,DF,30.0602,0.7,0,,,,,,,,0,0
Türkiye,İsmail Yüksek,MF,27.3806,0.7,0,,,,,,,,0,0
Türkiye,Abdülkerim Bardakcı,DF,31.7666,0.5,0,,,,,,,,0,0
Türkiye,Merih Demiral,DF,28.2765,0.8,0,,,,,,,,0,0
Türkiye,Samet Akaydın,DF,32.2546,0.5,0,,,,,,,,0,0
Türkiye,Kaan Ayhan,"DF,MF",31.5914,0.5,0,,,,,,,,0,0
Türkiye,Kerem Aktürkoğlu,"FW,MF",27.6461,0.3,0,,,,,,,,0,0
Türkiye,Demir Ege Tıknaz,MF,21.8241,0.3,0,,,,,,,,0,0
Türkiye,Muhammed Şengezer,GK,29.4381,0.3,0,,,,,,,,0,0
Türkiye,Aral Şimşir,MF,23.0767,0.3,0,,,,,,,,0,0
Türkiye,Hakan Çalhanoğlu,"FW,MF",32.345,0.2,0,,,,,,,,0,0
Türkiye,Abdülkerim Bardakcı,DF,31.0,7.0,0,3.0,0.0,0.0,0.43,0.0,0.0,,0,0
Türkiye,Uğurcan Çakır,GK,29.0,7.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Kenan Yıldız,MF,20.0,6.4,3,14.0,6.0,42.9,2.17,0.93,0.21,0.5,0,0
Türkiye,Arda Güler,MF,20.0,6.3,1,15.0,3.0,20.0,2.38,0.48,0.07,0.33,0,0
Türkiye,Kerem Aktürkoğlu,FW,27.0,6.3,3,14.0,6.0,42.9,2.24,0.96,0.21,0.5,0,0
Türkiye,Hakan Çalhanoğlu,MF,31.0,6.2,1,16.0,4.0,25.0,2.59,0.65,0.0,0.0,1,1
Türkiye,İsmail Yüksek,"MF,DF",27.0,5.4,0,5.0,1.0,20.0,0.93,0.19,0.0,0.0,0,0
Türkiye,Merih Demiral,DF,27.0,5.3,2,2.0,2.0,100.0,0.37,0.37,1.0,1.0,0,0
Türkiye,Ferdi Kadioglu,"DF,MF",26.0,5.1,1,3.0,1.0,33.3,0.59,0.2,0.33,1.0,0,0
Türkiye,Mert Müldür,DF,26.0,4.3,1,4.0,2.0,50.0,0.93,0.47,0.25,0.5,0,0
Türkiye,Zeki Çelik,"DF,MF",28.0,4.0,1,3.0,1.0,33.3,0.76,0.25,0.33,1.0,0,0
Türkiye,Orkun Kökçü,MF,25.0,4.2,0,7.0,3.0,42.9,1.68,0.72,0.0,0.0,0,0
Türkiye,Eren Elmalı,DF,25.0,2.8,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Yunus Akgün,MF,25.0,2.0,1,1.0,1.0,100.0,0.51,0.51,1.0,1.0,0,0
Türkiye,Oğuz Aydın,MF,25.0,2.9,0,3.0,0.0,0.0,1.03,0.0,0.0,,0,0
Türkiye,Samet Akaydın,DF,31.0,2.6,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Barış Alper Yılmaz,MF,25.0,2.4,0,4.0,2.0,50.0,1.66,0.83,0.0,0.0,0,0
Türkiye,Salih Özcan,MF,28.0,1.5,1,2.0,1.0,50.0,1.32,0.66,0.5,1.0,0,0
Türkiye,İrfan Can Kahveci,MF,30.0,1.1,1,3.0,2.0,66.7,2.65,1.76,0.33,0.5,0,0
Türkiye,Ozan Kabak,DF,25.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Altay Bayındır,GK,27.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Çağlar Söyüncü,DF,29.0,1.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Deniz Gül,FW,21.0,0.9,1,2.0,1.0,50.0,2.34,1.17,0.5,1.0,0,0
Türkiye,Yusuf Sari,MF,27.0,0.3,0,1.0,1.0,100.0,3.6,3.6,0.0,0.0,0,0
Türkiye,Atakan Karazor,MF,29.0,0.3,0,1.0,0.0,0.0,3.91,0.0,0.0,,0,0
Türkiye,Can Uzun,MF,20.0,0.2,0,2.0,0.0,0.0,8.18,0.0,0.0,,0,0
Türkiye,Kaan Ayhan,"DF,MF",31.0,0.2,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Mustafa Eskihellaç,"DF,MF",28.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Yusuf Akçiçek,DF,20.0,0.1,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Uğurcan Çakır,GK,30.1916,9.0,0,0.0,0.0,,0.0,0.0,,,0,0
Türkiye,Abdülkerim Bardakcı,DF,31.7666,8.5,0,4.0,1.0,25.0,0.5,0.12,0.0,0.0,0,0
Türkiye,Arda Güler,MF,21.2984,8.3,1,23.0,6.0,26.1,3.15,0.82,0.04,0.17,0,0
Türkiye,Kerem Aktürkoğlu,FW,27.6461,7.5,3,17.0,7.0,41.2,2.36,0.97,0.18,0.43,0,0
Türkiye,Hakan Çalhanoğlu,MF,32.345,7.4,1,21.0,6.0,28.6,2.93,0.84,0.0,0.0,1,1
Türkiye,Merih Demiral,DF,28.2765,7.1,2,3.0,2.0,66.7,0.47,0.32,0.67,1.0,0,0
Türkiye,İsmail Yüksek,MF,27.3806,7.0,0,8.0,1.0,12.5,1.27,0.16,0.0,0.0,0,0
Türkiye,Kenan Yıldız,"FW,MF",21.1123,6.9,3,20.0,6.0,30.0,2.88,0.86,0.15,0.5,0,0
Türkiye,Zeki Çelik,DF,29.3203,6.2,1,4.0,2.0,50.0,0.83,0.41,0.25,0.5,0,0
Türkiye,Orkun Kökçü,MF,25.4572,6.1,1,8.0,3.0,37.5,1.66,0.62,0.0,0.0,0,0
Türkiye,Ferdi Kadioglu,DF,26.6845,6.1,1,4.0,1.0,25.0,0.66,0.17,0.25,1.0,0,0
Türkiye,Mert Müldür,DF,27.1971,5.7,1,4.0,2.0,50.0,0.91,0.45,0.25,0.5,0,0
